雅居乐锦城花间集,16220,113.195425,23.420305,https://gz.lianjia.com/xiaoqu/2110343238337511/,,1,花都
元邦山清水秀,10121,113.229543,23.492477,https://gz.lianjia.com/xiaoqu/2110496624308983/,,1,花都
合和新城金枫二街,19200,113.2649,23.378432,https://gz.lianjia.com/xiaoqu/2110343238860946/,,1,花都
中国美林湖天汇半岛,6401,113.04336,23.449981,https://gz.lianjia.com/xiaoqu/2111585714400802/,,1,花都
嘉豪雅苑,11860,113.204601,23.406155,https://gz.lianjia.com/xiaoqu/2112037536886887/,,1,花都
雅居乐锦城花冠集,17507,113.195111,23.421229,https://gz.lianjia.com/xiaoqu/2110343239123330/,,1,花都
合和新城银松七街,23742,113.261873,23.378685,https://gz.lianjia.com/xiaoqu/2110343238598661/,,1,花都
好美嘉园好美华庭,6421,113.118252,23.343672,https://gz.lianjia.com/xiaoqu/2111384068255017/,,1,花都
锦尚蓬莱苑,26822,113.242204,23.396435,https://gz.lianjia.com/xiaoqu/219998507716304/,,1,花都
粤兴苑A座,7957,113.204992,23.38884,https://gz.lianjia.com/xiaoqu/2110343238336987/,,1,花都
美域华庭,9694,113.199665,23.3851,https://gz.lianjia.com/xiaoqu/219687409111910/,,1,花都
云峰花园赏云阁,17405,113.253662,23.384577,https://gz.lianjia.com/xiaoqu/2111159137168534/,,1,花都
骊雅居,19794,113.226821,23.403898,https://gz.lianjia.com/xiaoqu/219522681491228/,,1,花都
豪利幸福里,9351,113.199018,23.448887,https://gz.lianjia.com/xiaoqu/219977058045715/,,1,花都
花城苑,10864,113.224845,23.397264,https://gz.lianjia.com/xiaoqu/219097457971262/,,1,花都
花城路,6401,113.222321,23.381683,https://gz.lianjia.com/xiaoqu/219680366087814/,,1,花都
保利城花园塞汶西街,8252,113.168665,23.381161,https://gz.lianjia.com/xiaoqu/2110343238336897/,,1,花都
牡丹花园,9211,113.22359,23.404109,https://gz.lianjia.com/xiaoqu/2120021376468489/,,1,花都
时代美居,10053,113.220344,23.393359,https://gz.lianjia.com/xiaoqu/219098034163501/,,1,花都
保利高尔夫郡绿韵街,17301,113.160603,23.380717,https://gz.lianjia.com/xiaoqu/2116953661207156/,,1,花都
双赢如家公寓,10432,113.202001,23.3852,https://gz.lianjia.com/xiaoqu/2111791905600168/,,1,花都
保利高尔夫郡水晶宫寓,14511,113.160984,23.382761,https://gz.lianjia.com/xiaoqu/2111253991354285/,,1,花都
花城路顺景楼,6400,113.223475,23.382313,https://gz.lianjia.com/xiaoqu/2110274361323237/,,1,花都
金都花园,7880,113.20015,23.38607,https://gz.lianjia.com/xiaoqu/219071329291911/,,1,花都
中国美林湖,8454,113.047272,23.495382,https://gz.lianjia.com/xiaoqu/2110026084479950/,,1,花都
中房观湖国际领辉,17614,113.229651,23.376235,https://gz.lianjia.com/xiaoqu/2110343239123282/,,1,花都
云山雅轩,9352,113.20718,23.385266,https://gz.lianjia.com/xiaoqu/219160380133635/,,1,花都
华侨花园,10177,113.225545,23.398744,https://gz.lianjia.com/xiaoqu/2110044625399596/,,1,花都
雅居乐万科热橙,13656,113.283926,23.448655,https://gz.lianjia.com/xiaoqu/2113327450255154/,,1,花都
嘉华世家,6486,113.187713,23.463561,https://gz.lianjia.com/xiaoqu/219997508948893/,,1,花都
花都阳光家园,10575,113.205929,23.404766,https://gz.lianjia.com/xiaoqu/2112971159596923/,,1,花都
花都颐和山庄A区,7708,113.277333,23.520579,https://gz.lianjia.com/xiaoqu/2113199145709513/,,1,花都
嘉粤百合雅居C区,6710,113.156805,23.473419,https://gz.lianjia.com/xiaoqu/2120021179239959/,,1,花都
逸泉韵翠花园,10216,113.478734,23.437698,https://gz.lianjia.com/xiaoqu/2114441900444498/,,1,花都
宜华居,10599,113.207084,23.403149,https://gz.lianjia.com/xiaoqu/2111792320311164/,,1,花都
芙蓉春晓,11362,113.23725,23.47578,https://gz.lianjia.com/xiaoqu/219979439361241/,,1,花都
狮峰公馆,14445,113.189963,23.383698,https://gz.lianjia.com/xiaoqu/2110003357381168/,,1,花都
合和新城万和北路,19539,113.265394,23.377877,https://gz.lianjia.com/xiaoqu/2110343238598957/,,1,花都
清水蓝湾,7246,113.374529,23.421167,https://gz.lianjia.com/xiaoqu/2110002630456142/,,1,花都
粤兴苑C座,7957,113.204965,23.388927,https://gz.lianjia.com/xiaoqu/2110497593716076/,,1,花都
狮城国际,9557,113.193754,23.449856,https://gz.lianjia.com/xiaoqu/2110003153432875/,,1,花都
南航碧花园,10660,113.199157,23.486264,https://gz.lianjia.com/xiaoqu/2114935143231867/,,1,花都
颐和盛世,10747,113.086963,23.24473,https://gz.lianjia.com/xiaoqu/2114121287823686/,,1,花都
东悦雅苑,11271,113.208437,23.405282,https://gz.lianjia.com/xiaoqu/2110497044788072/,,1,花都
保利高尔夫郡,11706,113.160933,23.382598,https://gz.lianjia.com/xiaoqu/2112876654849447/,,1,花都
摩登华雅轩,12609,113.213755,23.402268,https://gz.lianjia.com/xiaoqu/219999841767608/,,1,花都
建设北路,8305,113.211505,23.400025,https://gz.lianjia.com/xiaoqu/2111293744442797/,,1,花都
云峰花园三期,17405,113.251695,23.385,https://gz.lianjia.com/xiaoqu/2118202091074135/,,1,花都
合裕华亭,6604,113.286531,23.460904,https://gz.lianjia.com/xiaoqu/2110112098380968/,,1,花都
中新花园美林苑,6700,113.200177,23.380497,https://gz.lianjia.com/xiaoqu/2110343239123268/,,1,花都
碧桂园假日半岛B区,9941,113.068998,23.488732,https://gz.lianjia.com/xiaoqu/2110343239123429/,,1,花都
金豪雅苑,10157,113.212331,23.407736,https://gz.lianjia.com/xiaoqu/2110048011776214/,,1,花都
全鸿花园,10737,113.223416,23.392243,https://gz.lianjia.com/xiaoqu/2111294743475003/,,1,花都
花都银燕大厦,13556,113.223479,23.400017,https://gz.lianjia.com/xiaoqu/2110113359818762/,,1,花都
雅居乐锦城花语集,16220,113.196674,23.422527,https://gz.lianjia.com/xiaoqu/2110343238337512/,,1,花都
保利悦廷,17349,113.188109,23.382658,https://gz.lianjia.com/xiaoqu/2113327668621007/,,1,花都
新华路,8841,113.231878,23.384917,https://gz.lianjia.com/xiaoqu/219098778915162/,,1,花都
花都富豪山庄,11859,113.218116,23.395054,https://gz.lianjia.com/xiaoqu/2110496810955614/,,1,花都
凤华路,7526,113.212028,23.395882,https://gz.lianjia.com/xiaoqu/2111787599098541/,,1,花都
雅宝新城名门世家,16541,113.194873,23.431335,https://gz.lianjia.com/xiaoqu/2110343239123264/,,1,花都
豪利花园顺景阁,17037,113.257022,23.366797,https://gz.lianjia.com/xiaoqu/2110343238860840/,,1,花都
中国美林湖观湖居,8454,113.041575,23.45088,https://gz.lianjia.com/xiaoqu/2120021531661365/,,1,花都
天马河国际公馆,10641,113.191055,23.375007,https://gz.lianjia.com/xiaoqu/219077338680795/,,1,花都
杏林花园,11026,113.21411,23.403723,https://gz.lianjia.com/xiaoqu/219680366087436/,,1,花都
云峰学府花园一期,12197,113.180841,23.43412,https://gz.lianjia.com/xiaoqu/2113922941546721/,,1,花都
御华园,12808,113.196818,23.451713,https://gz.lianjia.com/xiaoqu/2111290560179979/,,1,花都
中国美林湖美汇半岛,12971,113.058649,23.450776,https://gz.lianjia.com/xiaoqu/2112969735631786/,,1,花都
利峰城,4886,113.156371,23.472739,https://gz.lianjia.com/xiaoqu/219998809968976/,,1,花都
怡康花园,7569,113.222249,23.402861,https://gz.lianjia.com/xiaoqu/2110772320628257/,,1,花都
花城悦翠园,7648,113.27903,23.447635,https://gz.lianjia.com/xiaoqu/219980119624999/,,1,花都
车辆厂小区,9864,113.215165,23.387745,https://gz.lianjia.com/xiaoqu/2110045639373508/,,1,花都
保利城花园伊顿印象,10308,113.169895,23.382438,https://gz.lianjia.com/xiaoqu/2110817337045233/,,1,花都
祈福聚龙堡,11026,113.281995,23.44398,https://gz.lianjia.com/xiaoqu/2110001917948782/,,1,花都
银珠苑小区,11289,113.222114,23.394006,https://gz.lianjia.com/xiaoqu/2111138367763154/,,1,花都
翠华花园E座,11291,113.20347,23.388068,https://gz.lianjia.com/xiaoqu/2110343238336905/,,1,花都
银狮楼,11298,113.153834,23.465189,https://gz.lianjia.com/xiaoqu/2116952332136275/,,1,花都
华贵苑,13171,113.229598,23.38852,https://gz.lianjia.com/xiaoqu/2114392830733594/,,1,花都
翠华花园J座,13573,113.203667,23.38794,https://gz.lianjia.com/xiaoqu/2110836720496372/,,1,花都
美力百富雅苑二期,15878,113.235207,23.394496,https://gz.lianjia.com/xiaoqu/219999352082295/,,1,花都
机场国际公寓,8486,113.323448,23.440743,https://gz.lianjia.com/xiaoqu/2114484219899279/,,1,花都
民航芙蓉山庄,13236,113.230292,23.508304,https://gz.lianjia.com/xiaoqu/2114963882078212/,,1,花都
玖珑湖悦源庄,20403,113.4232,23.470236,https://gz.lianjia.com/xiaoqu/2110343238337451/,,1,花都
金城大厦,8940,113.215287,23.383877,https://gz.lianjia.com/xiaoqu/2110495969997109/,,1,花都
银菊花小区,11012,113.225478,23.403226,https://gz.lianjia.com/xiaoqu/219161219519092/,,1,花都
翠华花园H座,11291,113.2036,23.388234,https://gz.lianjia.com/xiaoqu/2110496359279959/,,1,花都
新景豪苑,11300,113.207108,23.406822,https://gz.lianjia.com/xiaoqu/2111792082546013/,,1,花都
雅居乐领会,12681,113.234583,23.474005,https://gz.lianjia.com/xiaoqu/2111770918350282/,,1,花都
骏辉雅苑,14394,113.21906,23.424442,https://gz.lianjia.com/xiaoqu/2110631333818863/,,1,花都
岭南公馆,18542,113.23902,23.398856,https://gz.lianjia.com/xiaoqu/2111294743475179/,,1,花都
蒙地卡罗山庄美伦径,6705,113.200348,23.437432,https://gz.lianjia.com/xiaoqu/2110343239123267/,,1,花都
秀全路,6866,113.215812,23.383852,https://gz.lianjia.com/xiaoqu/2110100488024584/,,1,花都
中山大楼,7692,113.217991,23.37752,https://gz.lianjia.com/xiaoqu/2111290053193934/,,1,花都
中国美林湖汇泉湾,8454,113.045516,23.496056,https://gz.lianjia.com/xiaoqu/2111159137169341/,,1,花都
保利城花园尼曼玫瑰园,8928,113.168472,23.381521,https://gz.lianjia.com/xiaoqu/2110343238336929/,,1,花都
雅宝新城阿瑟公馆,10329,113.19538,23.430323,https://gz.lianjia.com/xiaoqu/2110343239123426/,,1,花都
田美小区,10350,113.233266,23.391273,https://gz.lianjia.com/xiaoqu/2111788729462759/,,1,花都
碧桂园假日半岛鸟语花香,10993,113.066482,23.483395,https://gz.lianjia.com/xiaoqu/2110343239123253/,,1,花都
金华花园F栋,11291,113.205504,23.388226,https://gz.lianjia.com/xiaoqu/2110343238337051/,,1,花都
阳光雅居,11434,113.204902,23.404851,https://gz.lianjia.com/xiaoqu/219097910432614/,,1,花都
凯旋国际2栋,11767,113.243458,23.41359,https://gz.lianjia.com/xiaoqu/2110343238337194/,,1,花都
金河湾花园一期,12148,113.232408,23.389163,https://gz.lianjia.com/xiaoqu/2110343238336535/,,1,花都
金鹏花园,12228,113.220147,23.403276,https://gz.lianjia.com/xiaoqu/2110048465809792/,,1,花都
桃花源,19819,113.222762,23.494519,https://gz.lianjia.com/xiaoqu/2113310407224472/,,1,花都
永愉花园,19949,113.239577,23.411426,https://gz.lianjia.com/xiaoqu/219998263661264/,,1,花都
雅居乐名门十八,48530,113.229413,23.413934,https://gz.lianjia.com/xiaoqu/2111138091986462/,,1,花都
达明阁,13321,113.206915,23.373585,https://gz.lianjia.com/xiaoqu/219212120280197/,,1,花都
紫光园,18320,113.235328,23.409842,https://gz.lianjia.com/xiaoqu/2110497364602884/,,1,花都
中房观湖国际领郡,19004,113.229934,23.377076,https://gz.lianjia.com/xiaoqu/2110343239123281/,,1,花都
五洲花园,6107,113.230791,23.388657,https://gz.lianjia.com/xiaoqu/2120022180948548/,,1,花都
金联市场,7670,113.229529,23.385796,https://gz.lianjia.com/xiaoqu/2110048389525799/,,1,花都
中国美林湖加洲岛,8454,113.048013,23.494084,https://gz.lianjia.com/xiaoqu/2111155293615004/,,1,花都
耀华楼,8554,113.223268,23.386364,https://gz.lianjia.com/xiaoqu/2110110541508183/,,1,花都
福宁路,8766,113.213436,23.379842,https://gz.lianjia.com/xiaoqu/2111290053193939/,,1,花都
勤天一品树院,9869,113.2467,23.502643,https://gz.lianjia.com/xiaoqu/2110112847327915/,,1,花都
丽苑大厦,10407,113.216768,23.386357,https://gz.lianjia.com/xiaoqu/2120020597237613/,,1,花都
永发苑,10534,113.20862,23.392954,https://gz.lianjia.com/xiaoqu/2112972081296283/,,1,花都
海怡阁,12157,113.223241,23.403744,https://gz.lianjia.com/xiaoqu/2111290315862976/,,1,花都
馨泉花园,12580,113.266045,23.40949,https://gz.lianjia.com/xiaoqu/2111293733434273/,,1,花都
天马河壹号一期,14363,113.191949,23.382703,https://gz.lianjia.com/xiaoqu/2110343238336543/,,1,花都
银星花园,18000,113.238993,23.400506,https://gz.lianjia.com/xiaoqu/2110111287832318/,,1,花都
花都邮电新村,5048,113.210045,23.403719,https://gz.lianjia.com/xiaoqu/2115528850132510/,,1,花都
狮城苑,5860,113.154894,23.467735,https://gz.lianjia.com/xiaoqu/2112970916327139/,,1,花都
蒙地卡罗山庄美新径,6705,113.200123,23.437266,https://gz.lianjia.com/xiaoqu/2110841338688251/,,1,花都
云山大道,7924,113.228106,23.39321,https://gz.lianjia.com/xiaoqu/219681758859886/,,1,花都
恒昌福邸,8187,113.279016,23.446678,https://gz.lianjia.com/xiaoqu/2120022014162741/,,1,花都
荣兴楼,8310,113.20973,23.396106,https://gz.lianjia.com/xiaoqu/2120020327709225/,,1,花都
金丰大厦,8679,113.219778,23.375662,https://gz.lianjia.com/xiaoqu/2111293254496889/,,1,花都
华南路,9166,113.215359,23.375969,https://gz.lianjia.com/xiaoqu/219794041162755/,,1,花都
致尚诚楼,9318,113.233388,23.391949,https://gz.lianjia.com/xiaoqu/2110112966340887/,,1,花都
秀全大道新建直街,9408,113.214676,23.383043,https://gz.lianjia.com/xiaoqu/2111290952871257/,,1,花都
雅居乐汇通国际公寓,9468,113.194581,23.429278,https://gz.lianjia.com/xiaoqu/2113332297821987/,,1,花都
保利城花园保利城一街,9600,113.169132,23.381584,https://gz.lianjia.com/xiaoqu/2111288781796131/,,1,花都
金城广场,9718,113.214856,23.38466,https://gz.lianjia.com/xiaoqu/2110047740457038/,,1,花都
保利城花园海德公园,9991,113.168795,23.381791,https://gz.lianjia.com/xiaoqu/2110343238336930/,,1,花都
东方苑,10474,113.278563,23.444496,https://gz.lianjia.com/xiaoqu/2114867181898552/,,1,花都
东城花园,10864,113.218485,23.403226,https://gz.lianjia.com/xiaoqu/2110955101057366/,,1,花都
碧桂园假日半岛映月湾,10993,113.061236,23.490621,https://gz.lianjia.com/xiaoqu/2110343239123114/,,1,花都
碧桂园假日半岛翠山湖畔,10993,113.077262,23.491151,https://gz.lianjia.com/xiaoqu/2110343239123401/,,1,花都
东骏花园,11517,113.220811,23.407803,https://gz.lianjia.com/xiaoqu/2111288683753879/,,1,花都
永发小区,11541,113.209996,23.392758,https://gz.lianjia.com/xiaoqu/219159469183675/,,1,花都
美力花园,11552,113.221177,23.414061,https://gz.lianjia.com/xiaoqu/2111791786323131/,,1,花都
雅兰苑,12248,113.222563,23.392418,https://gz.lianjia.com/xiaoqu/2114486546975570/,,1,花都
富力金港城东区,13596,113.369073,23.463449,https://gz.lianjia.com/xiaoqu/2120022414782344/,,1,花都
万科兰乔圣菲盛御街,14126,113.245582,23.506085,https://gz.lianjia.com/xiaoqu/2111245341913569/,,1,花都
骏威广场桂苑,14153,113.222859,23.397231,https://gz.lianjia.com/xiaoqu/2110343239123343/,,1,花都
骏威广场东明楼,14153,113.223219,23.396916,https://gz.lianjia.com/xiaoqu/2110343239123378/,,1,花都
天马河西岸,14363,113.19088,23.385241,https://gz.lianjia.com/xiaoqu/2111294949781106/,,1,花都
兰花苑,14538,113.232153,23.408043,https://gz.lianjia.com/xiaoqu/2113446084047272/,,1,花都
溢盈湖畔别墅,15856,113.199629,23.435372,https://gz.lianjia.com/xiaoqu/2113334109236659/,,1,花都
豪利花园豪景阁,17037,113.257889,23.366287,https://gz.lianjia.com/xiaoqu/2110343238860844/,,1,花都
泊岸君庭,17384,113.228941,23.39704,https://gz.lianjia.com/xiaoqu/219976350519068/,,1,花都
新源雅居,17558,113.240677,23.40274,https://gz.lianjia.com/xiaoqu/2113786049687502/,,1,花都
中房观湖国际领秀,18559,113.22926,23.376566,https://gz.lianjia.com/xiaoqu/2110343239123279/,,1,花都
合和新城银松五街,19539,113.262538,23.378424,https://gz.lianjia.com/xiaoqu/2110343238598659/,,1,花都
银丰国际公寓,9164,113.217324,23.388673,https://gz.lianjia.com/xiaoqu/2120020956899612/,,1,花都
名门国际,10442,113.244253,23.414473,https://gz.lianjia.com/xiaoqu/2110115670880346/,,1,花都
碧桂园假日半岛翠岭云天,13228,113.079445,23.451378,https://gz.lianjia.com/xiaoqu/2111561307483422/,,1,花都
胡忠大厦,5407,113.215835,23.381517,https://gz.lianjia.com/xiaoqu/2110113186802866/,,1,花都
松园大道,7705,113.209275,23.400291,https://gz.lianjia.com/xiaoqu/2116024153371407/,,1,花都
大华二路,8558,113.20639,23.401183,https://gz.lianjia.com/xiaoqu/2114600062382198/,,1,花都
花都鸿福花园,8658,113.211411,23.403479,https://gz.lianjia.com/xiaoqu/2110112976301666/,,1,花都
青晖小区,9448,113.216535,23.387198,https://gz.lianjia.com/xiaoqu/2110112976301541/,,1,花都
中国美林湖安达鲁西亚,9536,113.04751,23.493239,https://gz.lianjia.com/xiaoqu/2111155035664867/,,1,花都
来福花园,9700,113.232723,23.388151,https://gz.lianjia.com/xiaoqu/2111294077889632/,,1,花都
粤花小区,10107,113.20227,23.367817,https://gz.lianjia.com/xiaoqu/2116953741423335/,,1,花都
雅宝新城英伦世家,10329,113.194841,23.43109,https://gz.lianjia.com/xiaoqu/2110343238599377/,,1,花都
永大新城永裕楼,13416,113.220865,23.401145,https://gz.lianjia.com/xiaoqu/2111153867288725/,,1,花都
钻石豪园,15981,113.23614,23.410637,https://gz.lianjia.com/xiaoqu/2113288944710604/,,1,花都
云峰花园晴云阁,17405,113.253312,23.383789,https://gz.lianjia.com/xiaoqu/2111158420468443/,,1,花都
花城路培英街,5535,113.220425,23.387807,https://gz.lianjia.com/xiaoqu/2110343239123248/,,1,花都
永福大厦,5860,113.208666,23.394603,https://gz.lianjia.com/xiaoqu/2111158591647649/,,1,花都
金狮华庭,6048,113.157822,23.473915,https://gz.lianjia.com/xiaoqu/2111159288949959/,,1,花都
金花园小区,6155,113.212942,23.396149,https://gz.lianjia.com/xiaoqu/219071329292155/,,1,花都
富银路富华楼,6199,113.214411,23.398686,https://gz.lianjia.com/xiaoqu/2110049456189603/,,1,花都
丽雅新村,6679,113.2161,23.385005,https://gz.lianjia.com/xiaoqu/2111294083920779/,,1,花都
嘉粤百合雅居B区,6710,113.156862,23.47335,https://gz.lianjia.com/xiaoqu/2114897791666711/,,1,花都
益登华庭,6797,113.182836,23.464106,https://gz.lianjia.com/xiaoqu/2120021532706426/,,1,花都
富贵楼,6811,113.217699,23.380427,https://gz.lianjia.com/xiaoqu/2111289533624718/,,1,花都
惠华楼,7146,113.215462,23.394022,https://gz.lianjia.com/xiaoqu/2111293254496510/,,1,花都
狮城新村,7171,113.224207,23.396916,https://gz.lianjia.com/xiaoqu/2110497388981751/,,1,花都
万宝楼,7181,113.212134,23.393608,https://gz.lianjia.com/xiaoqu/2110684929420430/,,1,花都
华南苑,7237,113.218566,23.376135,https://gz.lianjia.com/xiaoqu/219781877943626/,,1,花都
雅园大厦,7276,113.216466,23.384507,https://gz.lianjia.com/xiaoqu/2112359765864251/,,1,花都
祈福黄金海岸一期,7314,113.110571,23.431102,https://gz.lianjia.com/xiaoqu/2110002146799015/,,1,花都
建设路,7537,113.218413,23.377744,https://gz.lianjia.com/xiaoqu/2110045639373654/,,1,花都
新科技楼,7591,113.209524,23.397426,https://gz.lianjia.com/xiaoqu/2110115670880372/,,1,花都
华辉花园,7776,113.206928,23.38556,https://gz.lianjia.com/xiaoqu/219685454040453/,,1,花都
9号小区,7782,113.216796,23.390577,https://gz.lianjia.com/xiaoqu/2110496233450697/,,1,花都
云山大厦,7835,113.222952,23.390436,https://gz.lianjia.com/xiaoqu/2113448382788151/,,1,花都
美景楼,8114,113.209061,23.395797,https://gz.lianjia.com/xiaoqu/2110115377016102/,,1,花都
公园前路,8124,113.216167,23.389088,https://gz.lianjia.com/xiaoqu/219161643142729/,,1,花都
美景楼,8159,113.226444,23.37861,https://gz.lianjia.com/xiaoqu/2120022894172196/,,1,花都
丽景大厦,8267,113.213133,23.398169,https://gz.lianjia.com/xiaoqu/2111856662769976/,,1,花都
红珠路,8274,113.228157,23.384755,https://gz.lianjia.com/xiaoqu/2114126225590858/,,1,花都
盛丰小区,8276,113.213643,23.405024,https://gz.lianjia.com/xiaoqu/2113176216759340/,,1,花都
碧秀花园,8519,113.231748,23.400763,https://gz.lianjia.com/xiaoqu/2110045328207537/,,1,花都
金碧苑,8613,113.21974,23.405618,https://gz.lianjia.com/xiaoqu/2112970456264239/,,1,花都
金梯大厦,8677,113.204824,23.40636,https://gz.lianjia.com/xiaoqu/2112971042681239/,,1,花都
美华新村,8703,113.230293,23.389693,https://gz.lianjia.com/xiaoqu/219999795629084/,,1,花都
友田碧云轩,8792,113.196616,23.447926,https://gz.lianjia.com/xiaoqu/2113198726804424/,,1,花都
花都金城花园,8857,113.215318,23.384022,https://gz.lianjia.com/xiaoqu/2111291410836675/,,1,花都
松园小区,9212,113.206088,23.401883,https://gz.lianjia.com/xiaoqu/219075039679253/,,1,花都
新拓花园,9290,113.230881,23.393906,https://gz.lianjia.com/xiaoqu/2110496057814436/,,1,花都
花都站前路,9333,113.210157,23.388184,https://gz.lianjia.com/xiaoqu/2110112491598054/,,1,花都
金碧御水山庄B区,9525,113.209712,23.492552,https://gz.lianjia.com/xiaoqu/2114963776457999/,,1,花都
金碧御水山庄E区,9531,113.210768,23.489212,https://gz.lianjia.com/xiaoqu/2110343238599221/,,1,花都
桃源盛世名苑,9574,113.22457,23.383843,https://gz.lianjia.com/xiaoqu/2113675225953256/,,1,花都
满华苑,9677,113.222033,23.393309,https://gz.lianjia.com/xiaoqu/2111294743474360/,,1,花都
美力倚晴居,9817,113.20754,23.402922,https://gz.lianjia.com/xiaoqu/2116956873780658/,,1,花都
新城市花园,10465,113.217214,23.376985,https://gz.lianjia.com/xiaoqu/219212845895705/,,1,花都
君兰苑,10513,113.230217,23.390444,https://gz.lianjia.com/xiaoqu/2111294077889605/,,1,花都
金色华庭,10544,113.230697,23.402119,https://gz.lianjia.com/xiaoqu/2110496272249026/,,1,花都
京仕商业广场,10552,113.264529,23.381761,https://gz.lianjia.com/xiaoqu/2120021729898165/,,1,花都
金源楼,10560,113.218098,23.377122,https://gz.lianjia.com/xiaoqu/2110022184563167/,,1,花都
南航碧花园碧花十一街,10660,113.200752,23.488906,https://gz.lianjia.com/xiaoqu/2110343239123002/,,1,花都
颐和盛世三街,10747,113.086925,23.244493,https://gz.lianjia.com/xiaoqu/2114558256728466/,,1,花都
日昌豪苑,10830,113.233603,23.390108,https://gz.lianjia.com/xiaoqu/2110112966341196/,,1,花都
新都花园,10877,113.211078,23.401771,https://gz.lianjia.com/xiaoqu/2111153627165011/,,1,花都
东馨美居,10919,113.207588,23.396774,https://gz.lianjia.com/xiaoqu/2113308735532505/,,1,花都
花都紫荆苑,10958,113.230823,23.387372,https://gz.lianjia.com/xiaoqu/2110111832567775/,,1,花都
雅乐轩,10974,113.229363,23.402558,https://gz.lianjia.com/xiaoqu/2110496233450734/,,1,花都
碧桂园假日半岛翠林水岸,10993,113.080819,23.492866,https://gz.lianjia.com/xiaoqu/2110343239123402/,,1,花都
锦鹏苑,11252,113.215871,23.401683,https://gz.lianjia.com/xiaoqu/2116950586519110/,,1,花都
翠华花园B座,11291,113.201426,23.387546,https://gz.lianjia.com/xiaoqu/2110836818538586/,,1,花都
富庄庭,11331,113.23359,23.392907,https://gz.lianjia.com/xiaoqu/2110274742480526/,,1,花都
花都晓翠苑,11367,113.230729,23.394768,https://gz.lianjia.com/xiaoqu/2111294083920717/,,1,花都
花都雅怡花园,11451,113.229134,23.402252,https://gz.lianjia.com/xiaoqu/219998338633862/,,1,花都
文化馆小区,11524,113.220165,23.381874,https://gz.lianjia.com/xiaoqu/2111295212187778/,,1,花都
